Spelling; nchar; LogFreq_Zipf; DomPoS
beetroot; 8; 3.91; noun
powered; 7; 3.91; verb
audition; 8; 3.91; noun
blend; 5; 3.91; verb
handing; 7; 3.91; verb
topped; 6; 3.91; verb
advert; 6; 3.91; noun
mice; 4; 3.91; noun
header; 6; 3.91; noun
fluffy; 6; 3.91; adjective
tweet; 5; 3.91; noun
succeeded; 9; 3.91; verb
experiments; 11; 3.91; noun
medication; 10; 3.91; noun
keepers; 7; 3.91; noun
twinkle; 7; 3.91; name
enclosure; 9; 3.91; noun
etc; 3; 3.91; unclassified
posts; 5; 3.91; noun
curve; 5; 3.91; noun
naval; 5; 3.91; adjective
renowned; 8; 3.91; verb
sweep; 5; 3.91; noun
saints; 6; 3.91; name
civilian; 8; 3.91; adjective
cliffs; 6; 3.91; noun
sung; 4; 3.91; verb
applications; 12; 3.91; noun
electorate; 10; 3.91; noun
maiden; 6; 3.91; adjective
dominant; 8; 3.91; adjective
pea; 3; 3.91; noun
spine; 5; 3.91; noun
thief; 5; 3.91; noun
mainland; 8; 3.91; noun
dame; 4; 3.91; name
ware; 4; 3.91; noun
christianity; 12; 3.91; name
volcano; 7; 3.91; noun
agrees; 6; 3.91; verb
lip; 3; 3.91; noun
recruits; 8; 3.91; noun
supports; 8; 3.91; verb
leisure; 7; 3.91; noun
ouch; 4; 3.91; noun
varieties; 9; 3.91; noun
convention; 10; 3.91; noun
dignity; 7; 3.91; noun
exports; 7; 3.91; noun
chess; 5; 3.91; noun
crisps; 6; 3.91; noun
gene; 4; 3.91; noun
rovers; 6; 3.91; name
bingo; 5; 3.91; name
credibility; 11; 3.9; noun
retain; 6; 3.9; verb
threats; 7; 3.9; noun
panels; 6; 3.9; noun
expedition; 10; 3.9; noun
paramedics; 10; 3.9; noun
stakes; 6; 3.9; noun
mainstream; 10; 3.9; noun
fluid; 5; 3.9; noun
chimney; 7; 3.9; noun
relate; 6; 3.9; verb
lasting; 7; 3.9; adjective
wobbly; 6; 3.9; adjective
yup; 3; 3.9; name
inland; 6; 3.9; adverb
agricultural; 12; 3.9; adjective
amen; 4; 3.9; interjection
audiences; 9; 3.9; noun
rank; 4; 3.9; noun
retreat; 7; 3.9; noun
catches; 7; 3.9; verb
equality; 8; 3.9; noun
arrange; 7; 3.9; verb
attended; 8; 3.9; verb
perception; 10; 3.9; noun
tails; 5; 3.9; noun
profound; 8; 3.9; adjective
fireworks; 9; 3.9; noun
conviction; 10; 3.9; noun
publicly; 8; 3.9; adverb
resign; 6; 3.9; verb
burger; 6; 3.9; noun
anxiety; 7; 3.9; noun
kissed; 6; 3.9; verb
subtle; 6; 3.9; adjective
boundary; 8; 3.9; noun
clown; 5; 3.9; noun
deposit; 7; 3.9; noun
assist; 6; 3.9; verb
cabin; 5; 3.9; noun
logic; 5; 3.9; noun
sensation; 9; 3.9; noun
philosophy; 10; 3.9; noun
vodka; 5; 3.9; noun
bred; 4; 3.9; verb
gains; 5; 3.9; noun
los; 3; 3.9; name
blade; 5; 3.9; noun
combine; 7; 3.9; verb
removing; 8; 3.9; verb
advised; 7; 3.9; verb
deaf; 4; 3.9; adjective
deceased; 8; 3.9; adjective
rhino; 5; 3.9; noun
cared; 5; 3.9; verb
easiest; 7; 3.9; adjective
lyrics; 6; 3.9; noun
symptoms; 8; 3.9; noun
assumed; 7; 3.9; verb
sprint; 6; 3.9; noun
objective; 9; 3.9; noun
extensive; 9; 3.9; adjective
haul; 4; 3.9; noun
pulls; 5; 3.9; verb
packet; 6; 3.9; noun
vibrant; 7; 3.9; adjective
declare; 7; 3.89; verb
fortunes; 8; 3.89; noun
valentine; 9; 3.89; name
racist; 6; 3.89; noun
cod; 3; 3.89; noun
polite; 6; 3.89; adjective
depressed; 9; 3.89; adjective
representatives; 15; 3.89; noun
screens; 7; 3.89; noun
periods; 7; 3.89; noun
republicans; 11; 3.89; name
shepherd; 8; 3.89; noun
slate; 5; 3.89; noun
upwards; 7; 3.89; adverb
abused; 6; 3.89; verb
duchess; 7; 3.89; name
proven; 6; 3.89; verb
disastrous; 10; 3.89; adjective
regards; 7; 3.89; verb
spoil; 5; 3.89; verb
squeezed; 8; 3.89; verb
aliens; 6; 3.89; noun
dolphins; 8; 3.89; noun
vale; 4; 3.89; name
roadshow; 8; 3.89; name
ambitions; 9; 3.89; noun
fights; 6; 3.89; noun
nominated; 9; 3.89; verb
vicar; 5; 3.89; noun
classroom; 9; 3.89; noun
blamed; 6; 3.89; verb
bunny; 5; 3.89; noun
reluctant; 9; 3.89; adjective
scope; 5; 3.89; noun
daylight; 8; 3.89; noun
camps; 5; 3.89; noun
priced; 6; 3.89; verb
trauma; 6; 3.89; noun
worship; 7; 3.89; noun
honeymoon; 9; 3.89; noun
horrific; 8; 3.89; adjective
basketball; 10; 3.89; noun
controlling; 11; 3.89; verb
punk; 4; 3.89; noun
reflects; 8; 3.89; verb
tickle; 6; 3.89; noun
airline; 7; 3.89; noun
crafts; 6; 3.89; noun
echo; 4; 3.89; verb
ink; 3; 3.89; noun
nearer; 6; 3.89; preposition
acknowledge; 11; 3.89; verb
disturbing; 10; 3.89; adjective
province; 8; 3.89; noun
broadcasting; 12; 3.89; noun
absence; 7; 3.89; noun
explaining; 10; 3.89; verb
stretched; 9; 3.89; verb
auctions; 8; 3.89; noun
financially; 11; 3.89; adverb
predator; 8; 3.89; noun
fathers; 7; 3.89; noun
assured; 7; 3.89; verb
radar; 5; 3.89; noun
boiled; 6; 3.89; verb
laptop; 6; 3.89; noun
gin; 3; 3.89; noun
recommended; 11; 3.89; verb
styles; 6; 3.89; noun
urge; 4; 3.89; verb
counties; 8; 3.89; noun
consistency; 11; 3.89; noun
embrace; 7; 3.89; verb
lengths; 7; 3.89; noun
macro; 5; 3.89; noun
remembers; 9; 3.89; verb
lambs; 5; 3.89; noun
swallow; 7; 3.89; verb
umbrella; 8; 3.89; noun
citizen; 7; 3.89; noun
dances; 6; 3.89; noun
define; 6; 3.89; verb
kite; 4; 3.89; noun
danced; 6; 3.88; verb
files; 5; 3.88; noun
carrier; 7; 3.88; noun
haven; 5; 3.88; noun
trigger; 7; 3.88; noun
wizard; 6; 3.88; noun
hacker; 6; 3.88; name
preserved; 9; 3.88; verb
welcoming; 9; 3.88; verb
educational; 11; 3.88; adjective
rushing; 7; 3.88; verb
colony; 6; 3.88; noun
toxic; 5; 3.88; adjective
twisted; 7; 3.88; adjective
warriors; 8; 3.88; noun
heavens; 7; 3.88; noun
lately; 6; 3.88; adverb
toss; 4; 3.88; verb
ants; 4; 3.88; noun
wandering; 9; 3.88; verb
eager; 5; 3.88; adjective
grim; 4; 3.88; adjective
balloons; 8; 3.88; noun
casting; 7; 3.88; verb
locations; 9; 3.88; noun
rocking; 7; 3.88; verb
seated; 6; 3.88; verb
stack; 5; 3.88; verb
worthwhile; 10; 3.88; adjective
coriander; 9; 3.88; noun
jaw; 3; 3.88; noun
stretching; 10; 3.88; verb
asparagus; 9; 3.88; noun
drought; 7; 3.88; noun
signals; 7; 3.88; noun
sleeve; 6; 3.88; noun
fancied; 7; 3.88; verb
matching; 8; 3.88; verb
forcing; 7; 3.88; verb
survivors; 9; 3.88; noun
monsters; 8; 3.88; noun
penguin; 7; 3.88; noun
colder; 6; 3.88; adjective
tracking; 8; 3.88; verb
directions; 10; 3.88; noun
spill; 5; 3.88; noun
stunt; 5; 3.88; noun
stabbed; 7; 3.88; verb
moisture; 8; 3.88; noun
rani; 4; 3.88; name
ski; 3; 3.88; noun
emphasis; 8; 3.88; noun
rapid; 5; 3.88; adjective
gardener; 8; 3.88; noun
investigated; 12; 3.88; verb
spiders; 7; 3.88; noun
playground; 10; 3.88; noun
breach; 6; 3.88; noun
numerous; 8; 3.88; adjective
rays; 4; 3.88; noun
indoors; 7; 3.88; noun
tango; 5; 3.88; noun
examination; 11; 3.88; noun
slope; 5; 3.88; noun
trainers; 8; 3.88; noun
glamour; 7; 3.88; noun
machinery; 9; 3.88; noun
proves; 6; 3.88; verb
trips; 5; 3.88; noun
bosses; 6; 3.88; noun
feather; 7; 3.88; noun
humanity; 8; 3.88; noun
toilets; 7; 3.88; noun
valleys; 7; 3.88; noun
venus; 5; 3.88; name
harmony; 7; 3.88; noun
losers; 6; 3.88; noun
pale; 4; 3.88; adjective
highland; 8; 3.88; name
finalists; 9; 3.88; noun
rogue; 5; 3.88; noun
grandson; 8; 3.88; noun
iii; 3; 3.88; name
warmth; 6; 3.88; noun
drawers; 7; 3.88; noun
gaps; 4; 3.88; noun
basics; 6; 3.88; noun
gill; 4; 3.88; name
jumps; 5; 3.88; verb
outrageous; 10; 3.88; adjective
saleroom; 8; 3.88; noun
footballers; 11; 3.88; noun
stag; 4; 3.88; noun
arch; 4; 3.88; noun
attempting; 10; 3.88; verb
conducted; 9; 3.88; verb
scenery; 7; 3.88; noun
ceilings; 8; 3.87; noun
evolution; 9; 3.87; noun
novelty; 7; 3.87; noun
pursuit; 7; 3.87; noun
supportive; 10; 3.87; adjective
forensic; 8; 3.87; adjective
maps; 4; 3.87; noun
stab; 4; 3.87; noun
mushroom; 8; 3.87; noun
forests; 7; 3.87; noun
resolved; 8; 3.87; verb
salty; 5; 3.87; noun
sanctions; 9; 3.87; noun
sniff; 5; 3.87; verb
adapted; 7; 3.87; verb
albums; 6; 3.87; noun
del; 3; 3.87; name
imperial; 8; 3.87; name
moss; 4; 3.87; name
presenting; 10; 3.87; verb
samples; 7; 3.87; noun
households; 10; 3.87; noun
ahem; 4; 3.87; name
nouveau; 7; 3.87; name
wax; 3; 3.87; noun
des; 3; 3.87; name
omelette; 8; 3.87; noun
cheat; 5; 3.87; verb
neutral; 7; 3.87; adjective
spinach; 7; 3.87; noun
bakers; 6; 3.87; noun
hobby; 5; 3.87; noun
margin; 6; 3.87; noun
activists; 9; 3.87; noun
chalk; 5; 3.87; noun
defined; 7; 3.87; verb
battery; 7; 3.87; noun
commonly; 8; 3.87; adverb
representation; 14; 3.87; noun
withdraw; 8; 3.87; verb
hmmm; 4; 3.87; name
eats; 4; 3.87; verb
languages; 9; 3.87; noun
begging; 7; 3.87; verb
communications; 14; 3.87; noun
crust; 5; 3.87; noun
ensuring; 8; 3.87; verb
explosive; 9; 3.87; adjective
prawns; 6; 3.87; noun
shallow; 7; 3.87; adjective
gangs; 5; 3.87; noun
scallops; 8; 3.87; noun
stew; 4; 3.87; noun
onwards; 7; 3.87; noun
innovation; 10; 3.87; noun
pregnancy; 9; 3.87; noun
landlord; 8; 3.87; noun
cartoon; 7; 3.87; noun
dinosaurs; 9; 3.87; noun
tropical; 8; 3.87; adjective
viewing; 7; 3.87; verb
athletics; 9; 3.87; noun
bouncy; 6; 3.87; noun
climbed; 7; 3.87; verb
gravy; 5; 3.87; noun
slave; 5; 3.87; noun
starving; 8; 3.87; verb
sweetness; 9; 3.87; noun
vicious; 7; 3.87; adjective
wander; 6; 3.87; verb
referring; 9; 3.87; verb
swift; 5; 3.87; adjective
draft; 5; 3.87; noun
evolved; 7; 3.87; verb
foundations; 11; 3.87; noun
manufacturers; 13; 3.87; noun
smelly; 6; 3.87; adjective
rented; 6; 3.87; verb
yellows; 7; 3.87; noun
cannabis; 8; 3.87; noun
replacing; 9; 3.87; verb
lists; 5; 3.87; noun
ton; 3; 3.87; noun
towel; 5; 3.87; noun
compost; 7; 3.87; noun
muddy; 5; 3.87; adjective
negotiation; 11; 3.87; noun
palm; 4; 3.87; noun
strangers; 9; 3.87; noun
cheering; 8; 3.87; verb
weekends; 8; 3.86; noun
column; 6; 3.86; noun
fails; 5; 3.86; verb
underway; 8; 3.86; noun
badgers; 7; 3.86; noun
obsession; 9; 3.86; noun
plated; 6; 3.86; verb
deadline; 8; 3.86; noun
lick; 4; 3.86; verb
thieves; 7; 3.86; noun
justify; 7; 3.86; verb
consent; 7; 3.86; noun
remembering; 11; 3.86; verb
renewable; 9; 3.86; adjective
influenced; 10; 3.86; verb
pickles; 7; 3.86; name
civilisation; 12; 3.86; noun
collective; 10; 3.86; adjective
disruption; 10; 3.86; noun
unprecedented; 13; 3.86; adjective
conspiracy; 10; 3.86; noun
coping; 6; 3.86; verb
doubles; 7; 3.86; verb
tasting; 7; 3.86; noun
weddings; 8; 3.86; noun
framework; 9; 3.86; noun
sweeping; 8; 3.86; adjective
traditions; 10; 3.86; noun
bonds; 5; 3.86; noun
floods; 6; 3.86; noun
proceed; 7; 3.86; verb
reliable; 8; 3.86; adjective
entertain; 9; 3.86; verb
beloved; 7; 3.86; adjective
gifts; 5; 3.86; noun
prints; 6; 3.86; noun
stem; 4; 3.86; noun
vacuum; 6; 3.86; noun
warnings; 8; 3.86; noun
archbishop; 10; 3.86; name
performer; 9; 3.86; noun
suggestions; 11; 3.86; noun
invitation; 10; 3.86; noun
marble; 6; 3.86; noun
pause; 5; 3.86; noun
downs; 5; 3.86; noun
ropes; 5; 3.86; noun
bomber; 6; 3.86; noun
jockey; 6; 3.86; noun
phenomenon; 10; 3.86; noun
tudor; 5; 3.86; name
forming; 7; 3.86; verb
scattered; 9; 3.86; verb
stride; 6; 3.86; noun
believing; 9; 3.86; verb
juicy; 5; 3.86; noun
lethal; 6; 3.86; adjective
steering; 8; 3.86; noun
virus; 5; 3.86; noun
measured; 8; 3.86; verb
detectives; 10; 3.86; noun
identical; 9; 3.86; adjective
thrill; 6; 3.86; noun
arguably; 8; 3.86; adverb
teens; 5; 3.86; noun
clocks; 6; 3.86; noun
occupation; 10; 3.86; noun
surveillance; 12; 3.86; noun
basement; 8; 3.86; noun
conversations; 13; 3.86; noun
relying; 7; 3.86; verb
coral; 5; 3.86; adjective
unionists; 9; 3.86; noun
congratulate; 12; 3.86; verb
proceedings; 11; 3.86; noun
spit; 4; 3.86; verb
throws; 6; 3.86; verb
chemicals; 9; 3.86; noun
remarkably; 10; 3.86; adverb
shouted; 7; 3.86; verb
nope; 4; 3.86; interjection
buffalo; 7; 3.86; noun
gossip; 6; 3.86; noun
kissing; 7; 3.86; verb
rating; 6; 3.86; noun
criteria; 8; 3.86; noun
findings; 8; 3.86; noun
rhubarb; 7; 3.86; noun
recovering; 10; 3.86; verb
melted; 6; 3.86; verb
metropolitan; 12; 3.86; name
fundamentally; 13; 3.85; adverb
memorabilia; 11; 3.85; noun
puppy; 5; 3.85; adjective
coincidence; 11; 3.85; noun
elbow; 5; 3.85; noun
executed; 8; 3.85; verb
influential; 11; 3.85; adjective
sustained; 9; 3.85; verb
writes; 6; 3.85; verb
giants; 6; 3.85; noun
sketch; 6; 3.85; noun
turnout; 7; 3.85; noun
clearer; 7; 3.85; adjective
performers; 10; 3.85; noun
axe; 3; 3.85; noun
brakes; 6; 3.85; noun
intent; 6; 3.85; noun
spark; 5; 3.85; verb
chambers; 8; 3.85; noun
posters; 7; 3.85; noun
aha; 3; 3.85; noun
butt; 4; 3.85; noun
curtain; 7; 3.85; noun
prop; 4; 3.85; verb
shattered; 9; 3.85; verb
insect; 6; 3.85; noun
uncertain; 9; 3.85; adjective
qualifications; 14; 3.85; noun
careers; 7; 3.85; noun
fruits; 6; 3.85; noun
sinking; 7; 3.85; verb
privileged; 10; 3.85; adjective
farmhouse; 9; 3.85; noun
flick; 5; 3.85; noun
fortnight; 9; 3.85; noun
hatch; 5; 3.85; noun
helicopters; 11; 3.85; noun
poured; 6; 3.85; verb
butler; 6; 3.85; noun
angus; 5; 3.85; name
artificial; 10; 3.85; adjective
dumb; 4; 3.85; adjective
loyalty; 7; 3.85; noun
diseases; 8; 3.85; noun
meringue; 8; 3.85; noun
prosperity; 10; 3.85; noun
flu; 3; 3.85; noun
tee; 3; 3.85; noun
parcel; 6; 3.85; noun
thriving; 8; 3.85; verb
bud; 3; 3.85; name
outdoors; 8; 3.85; noun
monarch; 7; 3.85; noun
parker; 6; 3.85; name
conventional; 12; 3.85; adjective
funky; 5; 3.85; adjective
collectable; 11; 3.85; adjective
brigade; 7; 3.85; noun
continental; 11; 3.85; adjective
hilarious; 9; 3.85; adjective
presume; 7; 3.85; verb
blokes; 6; 3.85; noun
approve; 7; 3.85; verb
pineapple; 9; 3.84; noun
ranks; 5; 3.84; noun
symphony; 8; 3.84; name
talents; 7; 3.84; noun
heavier; 7; 3.84; adjective
lieutenant; 10; 3.84; name
disorder; 8; 3.84; noun
jumper; 6; 3.84; noun
preparations; 12; 3.84; noun
jailed; 6; 3.84; verb
wonderfully; 11; 3.84; adverb
avenue; 6; 3.84; name
stuffy; 6; 3.84; name
vocal; 5; 3.84; adjective
popularity; 10; 3.84; noun
tractor; 7; 3.84; noun
wrist; 5; 3.84; noun
inquiries; 9; 3.84; noun
laughter; 8; 3.84; noun
requirements; 12; 3.84; noun
waking; 6; 3.84; verb
architectural; 13; 3.84; adjective
borough; 7; 3.84; noun
doc; 3; 3.84; name
punished; 8; 3.84; verb
watering; 8; 3.84; noun
foam; 4; 3.84; noun
mansion; 7; 3.84; noun
unity; 5; 3.84; noun
airports; 8; 3.84; noun
shoots; 6; 3.84; noun
parrot; 6; 3.84; noun
farewell; 8; 3.84; noun
comfortably; 11; 3.84; adverb
gambling; 8; 3.84; noun
reckons; 7; 3.84; verb
diner; 5; 3.84; noun
possibilities; 13; 3.84; noun
crumble; 7; 3.84; verb
electronic; 10; 3.84; adjective
negotiating; 11; 3.84; verb
reassure; 8; 3.84; verb
stripped; 8; 3.84; verb
bleak; 5; 3.84; adjective
brake; 5; 3.84; noun
chorus; 6; 3.84; noun
constituencies; 14; 3.84; noun
lens; 4; 3.84; noun
inspection; 10; 3.84; noun
mode; 4; 3.84; noun
posted; 6; 3.84; verb
prayers; 7; 3.84; noun
slippery; 8; 3.84; adjective
wounds; 6; 3.84; noun
monetary; 8; 3.84; adjective
mandate; 7; 3.84; noun
desirable; 9; 3.84; adjective
flooded; 7; 3.84; verb
grumpy; 6; 3.84; adjective
jeans; 5; 3.84; noun
reserves; 8; 3.84; noun
rap; 3; 3.84; noun
adventures; 10; 3.84; noun
colleges; 8; 3.84; noun
heated; 6; 3.84; adjective
lease; 5; 3.84; noun
rover; 5; 3.84; name
winding; 7; 3.84; verb
defended; 8; 3.84; verb
misses; 6; 3.84; verb
sounding; 8; 3.84; verb
transparency; 12; 3.84; noun
worm; 4; 3.84; noun
expanding; 9; 3.84; verb
indicate; 8; 3.84; verb
mines; 5; 3.84; noun
qualities; 9; 3.84; noun
biting; 6; 3.84; verb
drizzle; 7; 3.84; noun
prominent; 9; 3.84; adjective
headache; 8; 3.84; noun
inevitably; 10; 3.84; adverb
levy; 4; 3.84; noun
mentally; 8; 3.84; adverb
intensity; 9; 3.83; noun
bravery; 7; 3.83; noun
gaga; 4; 3.83; name
praying; 7; 3.83; verb
rage; 4; 3.83; noun
achievements; 12; 3.83; noun
balcony; 7; 3.83; noun
reverend; 8; 3.83; name
vessels; 7; 3.83; noun
bedtime; 7; 3.83; noun
dolly; 5; 3.83; name
guilt; 5; 3.83; noun
weakness; 8; 3.83; noun
dilemma; 7; 3.83; noun
decisive; 8; 3.83; adjective
sings; 5; 3.83; verb
feedback; 8; 3.83; noun
honesty; 7; 3.83; noun
neurons; 7; 3.83; noun
designers; 9; 3.83; noun
spoons; 6; 3.83; noun
dolls; 5; 3.83; noun
masses; 6; 3.83; noun
topic; 5; 3.83; noun
airlines; 8; 3.83; noun
ashes; 5; 3.83; noun
beak; 4; 3.83; noun
respects; 8; 3.83; noun
percent; 7; 3.83; noun
excuses; 7; 3.83; noun
imposed; 7; 3.83; verb
porridge; 8; 3.83; noun
applying; 8; 3.83; verb
campaigns; 9; 3.83; noun
protective; 10; 3.83; adjective
ruins; 5; 3.83; noun
cardboard; 9; 3.83; noun
brandy; 6; 3.83; noun
crowned; 7; 3.83; verb
boxer; 5; 3.83; noun
candy; 5; 3.83; noun
thyme; 5; 3.83; noun
estuary; 7; 3.83; noun
inviting; 8; 3.83; verb
storey; 6; 3.83; noun
optimism; 8; 3.83; noun
suited; 6; 3.83; verb
dismissed; 9; 3.83; verb
earnings; 8; 3.83; noun
merely; 6; 3.83; adverb
bullying; 8; 3.83; verb
murders; 7; 3.83; noun
robbery; 7; 3.83; noun
savage; 6; 3.83; noun
devolved; 8; 3.83; adjective
obstacle; 8; 3.83; noun
chew; 4; 3.83; verb
developer; 9; 3.83; noun
promoting; 9; 3.83; verb
safari; 6; 3.83; noun
seaweed; 7; 3.83; noun
cub; 3; 3.83; noun
software; 8; 3.83; noun
whoops; 6; 3.83; noun
whichever; 9; 3.83; determiner
estimates; 9; 3.83; noun
pear; 4; 3.83; noun
procedures; 10; 3.83; noun
studios; 7; 3.83; noun
processes; 9; 3.83; noun
renovated; 9; 3.83; verb
shelves; 7; 3.83; noun
flock; 5; 3.83; noun
mahogany; 8; 3.83; noun
melody; 6; 3.83; noun
seventh; 7; 3.83; adjective
wallpaper; 9; 3.83; noun
communist; 9; 3.83; adjective
fixing; 6; 3.83; verb
intrigued; 9; 3.83; verb
founder; 7; 3.82; noun
hallelujah; 10; 3.82; name
papa; 4; 3.82; noun
prix; 4; 3.82; name
agriculture; 11; 3.82; noun
asset; 5; 3.82; noun
syrup; 5; 3.82; noun
forgetting; 10; 3.82; verb
oyster; 6; 3.82; noun
squid; 5; 3.82; noun
seasoned; 8; 3.82; adjective
tobacco; 7; 3.82; noun
brink; 5; 3.82; noun
coffin; 6; 3.82; noun
promoted; 8; 3.82; verb
snack; 5; 3.82; noun
responding; 10; 3.82; verb
shores; 6; 3.82; noun
undoubtedly; 11; 3.82; adverb
veteran; 7; 3.82; noun
whisk; 5; 3.82; verb
cracker; 7; 3.82; noun
storms; 6; 3.82; noun
violin; 6; 3.82; noun
viable; 6; 3.82; adjective
cuddle; 6; 3.82; noun
dreamed; 7; 3.82; verb
patchy; 6; 3.82; adjective
refers; 6; 3.82; verb
sec; 3; 3.82; noun
adapt; 5; 3.82; verb
loop; 4; 3.82; noun
bitten; 6; 3.82; verb
inquest; 7; 3.82; adjective
tactic; 6; 3.82; noun
default; 7; 3.82; noun
featuring; 9; 3.82; verb
hut; 3; 3.82; noun
congress; 8; 3.82; name
paramedic; 9; 3.82; adjective
wig; 3; 3.82; noun
heck; 4; 3.82; noun
kindly; 6; 3.82; adverb
printing; 8; 3.82; noun
satisfaction; 12; 3.82; noun
tortoise; 8; 3.82; noun
midfield; 8; 3.82; noun
salsa; 5; 3.82; noun
trolley; 7; 3.82; noun
avoided; 7; 3.82; verb
transplant; 10; 3.82; noun
distracted; 10; 3.82; verb
highs; 5; 3.82; noun
restrictions; 12; 3.82; noun
suppliers; 9; 3.82; noun
carving; 7; 3.82; verb
cunning; 7; 3.82; adjective
detect; 6; 3.82; verb
expansion; 9; 3.82; noun
gotten; 6; 3.82; verb
groom; 5; 3.82; noun
shorts; 6; 3.82; noun
distress; 8; 3.82; noun
faithful; 8; 3.82; adjective
behaved; 7; 3.82; verb
fraction; 8; 3.82; noun
origin; 6; 3.82; noun
hosts; 5; 3.82; noun
mounted; 7; 3.82; verb
stocks; 6; 3.82; noun
creamy; 6; 3.82; adjective
pumping; 7; 3.82; verb
millennium; 10; 3.82; name
trumpet; 7; 3.82; noun
brooks; 6; 3.82; name
cargo; 5; 3.82; noun
drawings; 8; 3.82; noun
saves; 5; 3.82; verb
sterling; 8; 3.82; noun
avoiding; 8; 3.82; verb
developers; 10; 3.82; noun
lifts; 5; 3.82; noun
broadband; 9; 3.82; noun
bins; 4; 3.82; noun
mere; 4; 3.82; adjective
parallel; 8; 3.82; adjective
testament; 9; 3.82; noun
videos; 6; 3.82; noun
parked; 6; 3.81; verb
peer; 4; 3.81; verb
regeneration; 12; 3.81; noun
sunlight; 8; 3.81; noun
bop; 3; 3.81; noun
diesel; 6; 3.81; noun
flows; 5; 3.81; verb
galaxy; 6; 3.81; noun
respectable; 11; 3.81; adjective
raspberry; 9; 3.81; noun
blessing; 8; 3.81; noun
intimate; 8; 3.81; adjective
shadows; 7; 3.81; noun
outlook; 7; 3.81; noun
credits; 7; 3.81; noun
journalism; 10; 3.81; noun
magazines; 9; 3.81; noun
targeting; 9; 3.81; verb
digger; 6; 3.81; noun
handles; 7; 3.81; verb
lettuce; 7; 3.81; noun
quarry; 6; 3.81; noun
disguise; 8; 3.81; verb
unite; 5; 3.81; verb
memorable; 9; 3.81; adjective
wrestling; 9; 3.81; verb
royalty; 7; 3.81; noun
delays; 6; 3.81; noun
boardroom; 9; 3.81; noun
guidelines; 10; 3.81; noun
leftover; 8; 3.81; noun
busiest; 7; 3.81; adjective
drift; 5; 3.81; verb
tuck; 4; 3.81; verb
wilderness; 10; 3.81; noun
pier; 4; 3.81; noun
immigrants; 10; 3.81; noun
lung; 4; 3.81; noun
resting; 7; 3.81; verb
spokesman; 9; 3.81; noun
coaching; 8; 3.81; noun
mosque; 6; 3.81; noun
notorious; 9; 3.81; adjective
wallet; 6; 3.81; noun
wiggle; 6; 3.81; noun
glove; 5; 3.81; noun
residence; 9; 3.81; noun
attitudes; 9; 3.81; noun
bulk; 4; 3.81; noun
complained; 10; 3.81; verb
creepy; 6; 3.81; adjective
flexibility; 11; 3.81; noun
lakes; 5; 3.81; noun
literary; 8; 3.81; adjective
surfing; 7; 3.81; noun
kilos; 5; 3.81; noun
sometime; 8; 3.81; adverb
despair; 7; 3.81; noun
rack; 4; 3.81; noun
vegetarian; 10; 3.81; adjective
caution; 7; 3.81; noun
progressive; 11; 3.81; adjective
unbeaten; 8; 3.81; adjective
grammar; 7; 3.81; noun
insists; 7; 3.81; verb
otters; 6; 3.81; noun
rides; 5; 3.81; noun
transparent; 11; 3.81; adjective
footsteps; 9; 3.81; noun
executives; 10; 3.81; noun
figured; 7; 3.81; verb
mistress; 8; 3.81; noun
nephew; 6; 3.81; noun
pill; 4; 3.81; noun
accountability; 14; 3.81; noun
interestingly; 13; 3.81; adverb
poorer; 6; 3.81; adjective
sanctuary; 9; 3.81; noun
skirt; 5; 3.81; noun
thus; 4; 3.81; adverb
hips; 4; 3.81; noun
kitchens; 8; 3.81; noun
frogs; 5; 3.81; noun
heel; 4; 3.81; noun
mobility; 8; 3.81; noun
particles; 9; 3.81; noun
scorpion; 8; 3.81; name
regulator; 9; 3.81; noun
superstar; 9; 3.81; noun
crashing; 8; 3.81; verb
hazard; 6; 3.81; noun
jaws; 4; 3.81; noun
mercury; 7; 3.81; name
behaving; 8; 3.8; verb
compulsory; 10; 3.8; adjective
employer; 8; 3.8; noun
hurdle; 6; 3.8; noun
moustache; 9; 3.8; noun
sailors; 7; 3.8; noun
tasks; 5; 3.8; noun
skiing; 6; 3.8; noun
bloom; 5; 3.8; name
discovering; 11; 3.8; verb
appreciated; 11; 3.8; verb
channels; 8; 3.8; noun
hurricane; 9; 3.8; noun
mitt; 4; 3.8; name
curse; 5; 3.8; noun
fillet; 6; 3.8; noun
psychological; 13; 3.8; adjective
diversity; 9; 3.8; noun
inform; 6; 3.8; verb
measuring; 9; 3.8; verb
mussels; 7; 3.8; noun
oysters; 7; 3.8; noun
richest; 7; 3.8; adjective
necklace; 8; 3.8; noun
commissioners; 13; 3.8; noun
indoor; 6; 3.8; adjective
migration; 9; 3.8; noun
incomes; 7; 3.8; noun
collections; 11; 3.8; noun
intact; 6; 3.8; adjective
offshore; 8; 3.8; adjective
impose; 6; 3.8; verb
lightly; 7; 3.8; adverb
monks; 5; 3.8; noun
reviews; 7; 3.8; noun
customs; 7; 3.8; noun
otter; 5; 3.8; noun
viii; 4; 3.8; name
icy; 3; 3.8; noun
manages; 7; 3.8; verb
slipping; 8; 3.8; verb
seafood; 7; 3.8; noun
acquired; 8; 3.8; verb
settling; 8; 3.8; verb
tunes; 5; 3.8; noun
icon; 4; 3.8; noun
