Spelling; nchar; LogFreq_Zipf; DomPoS
lobotomise; 10; 1.17; verb
lours; 5; 1.17; verb
meagrely; 8; 1.17; adverb
mischaracterisation; 19; 1.17; noun
mischaracterises; 16; 1.17; verb
moisturises; 11; 1.17; verb
monopolisation; 14; 1.17; noun
monopolises; 11; 1.17; verb
monumentalised; 14; 1.17; verb
mutualising; 11; 1.17; verb
naffer; 6; 1.17; noun
naffest; 7; 1.17; adjective
narking; 7; 1.17; verb
nationalises; 12; 1.17; verb
neighboured; 11; 1.17; verb
odorising; 9; 1.17; verb
orientalised; 12; 1.17; verb
ostracise; 9; 1.17; verb
palaeography; 12; 1.17; noun
parcelling; 10; 1.17; verb
photosynthesises; 16; 1.17; verb
plasticiser; 11; 1.17; noun
popularisation; 14; 1.17; noun
practiser; 9; 1.17; noun
privatises; 10; 1.17; verb
propagandise; 12; 1.17; verb
pulverises; 10; 1.17; verb
radicalises; 11; 1.17; verb
reanalysed; 10; 1.17; verb
recognisance; 12; 1.17; noun
relabelled; 10; 1.17; verb
remoulding; 10; 1.17; verb
renationalising; 15; 1.17; verb
reprioritisation; 16; 1.17; noun
reprioritised; 13; 1.17; verb
rhapsodise; 10; 1.17; noun
rhapsodising; 12; 1.17; verb
schematised; 11; 1.17; adjective
sensitising; 11; 1.17; verb
sermonise; 9; 1.17; verb
solemnisation; 13; 1.17; noun
solemnise; 9; 1.17; verb
solemnised; 10; 1.17; verb
sombrely; 8; 1.17; adverb
sombreness; 10; 1.17; noun
standardises; 12; 1.17; verb
straightaways; 13; 1.17; noun
stylisation; 11; 1.17; noun
stylise; 7; 1.17; verb
suburbanised; 12; 1.17; verb
sulphates; 9; 1.17; noun
sulphides; 9; 1.17; noun
sulphured; 9; 1.17; adjective
sulphurs; 8; 1.17; noun
synchronises; 12; 1.17; verb
synthesises; 11; 1.17; verb
temporised; 10; 1.17; verb
tenderisation; 13; 1.17; noun
tinselled; 9; 1.17; verb
tinselling; 10; 1.17; verb
tofts; 5; 1.17; noun
towelled; 8; 1.17; verb
unfavoured; 10; 1.17; adjective
unploughed; 10; 1.17; adjective
unpublicised; 12; 1.17; adjective
verbalisation; 13; 1.17; noun
verbalised; 10; 1.17; verb
verbalising; 11; 1.17; verb
victimisers; 11; 1.17; noun
vulgarisation; 13; 1.17; noun
wittered; 8; 1.17; verb
witters; 7; 1.17; verb
womanised; 9; 1.17; verb
airstream; 9; 2; noun
autoimmune; 10; 2; adjective
barleycorn; 10; 2; name
bathhouse; 9; 2; noun
birthstone; 10; 2; noun
bloodsuckers; 12; 2; noun
bloodsucking; 12; 2; verb
bluebeard; 9; 2; name
bodybuilders; 12; 2; noun
bonehead; 8; 2; noun
bootstrap; 9; 2; name
cakewalk; 8; 2; noun
callouts; 8; 2; noun
coexist; 7; 2; verb
codeword; 8; 2; noun
cornmeal; 8; 2; adjective
dinnerware; 10; 2; noun
doorkeeper; 10; 2; name
firebombs; 9; 2; noun
globetrotter; 12; 2; noun
guncotton; 9; 2; noun
hardwoods; 9; 2; noun
homepage; 8; 2; noun
horsemeat; 9; 2; noun
hotshots; 8; 2; noun
icecaps; 7; 2; noun
letterhead; 10; 2; noun
likeability; 11; 2; noun
lowlifes; 8; 2; noun
midline; 7; 2; noun
miniskirts; 10; 2; noun
mollycoddle; 11; 2; verb
moneymaking; 11; 2; noun
neckwear; 8; 2; noun
newsman; 7; 2; name
nightclubbing; 13; 2; verb
outsized; 8; 2; adjective
overarm; 7; 2; noun
overcomplicate; 14; 2; verb
parasailing; 11; 2; noun
photofit; 8; 2; noun
pigsties; 8; 2; noun
pinwheel; 8; 2; noun
postscript; 10; 2; noun
preposition; 11; 2; noun
pricewise; 9; 2; noun
repairman; 9; 2; noun
sadomasochistic; 15; 2; adjective
semiconductor; 13; 2; noun
shitloads; 9; 2; noun
shoemakers; 10; 2; noun
sickbed; 7; 2; adjective
smallholder; 11; 2; noun
snuffboxes; 10; 2; noun
spaceflight; 11; 2; noun
stagecraft; 10; 2; noun
starlit; 7; 2; noun
straightjacket; 14; 2; noun
sunshade; 8; 2; noun
supercharger; 12; 2; noun
superjumbo; 10; 2; name
tapeworms; 9; 2; noun
thereat; 7; 2; name
underachievement; 16; 2; noun
uppercase; 9; 2; noun
wantonly; 8; 2; adverb
wonton; 6; 2; noun
woodcarver; 10; 2; noun
woodcutter; 10; 2; noun
workbox; 7; 2; noun
yardarm; 7; 2; noun
bylaws; 6; 2; noun
ablutions; 9; 2; noun
abominably; 10; 2; adverb
abortionist; 11; 2; noun
administratively; 16; 2; adverb
adulteress; 10; 2; noun
afflictions; 11; 2; noun
alkies; 6; 2; noun
allele; 6; 2; noun
allusions; 9; 2; noun
almoner; 7; 2; noun
altimeter; 9; 2; noun
amoebas; 7; 2; noun
annexation; 10; 2; noun
apoplectic; 10; 2; adjective
apropos; 7; 2; noun
aquilegia; 9; 2; noun
aquilegias; 10; 2; noun
arroyo; 6; 2; name
asphyxia; 8; 2; noun
asthmatics; 10; 2; noun
auras; 5; 2; noun
auteur; 6; 2; noun
automata; 8; 2; noun
baits; 5; 2; noun
barramundi; 10; 2; noun
beauteous; 9; 2; adjective
begone; 6; 2; name
bellman; 7; 2; name
bequests; 8; 2; noun
bilberries; 10; 2; noun
bisecting; 9; 2; verb
bismuth; 7; 2; noun
bitts; 5; 2; name
bohemians; 9; 2; name
bolstering; 10; 2; verb
bottlers; 8; 2; name
brined; 6; 2; verb
broiling; 8; 2; verb
brusque; 7; 2; adjective
buccaneering; 12; 2; verb
bucko; 5; 2; noun
bullfighters; 12; 2; noun
byebuycar.com; 13; 2; name
byre; 4; 2; noun
callously; 9; 2; adverb
campanulas; 10; 2; noun
carbonic; 8; 2; adjective
carillon; 8; 2; noun
cartoonish; 10; 2; adjective
castes; 6; 2; noun
castile; 7; 2; name
casuals; 7; 2; noun
ceilinged; 9; 2; verb
cellulitis; 10; 2; noun
certificated; 12; 2; verb
chaperones; 10; 2; noun
chartering; 10; 2; verb
chastisement; 12; 2; noun
cheapen; 7; 2; verb
chiaroscuro; 11; 2; noun
chinless; 8; 2; adjective
chirruping; 10; 2; verb
choppier; 8; 2; adjective
cichlids; 8; 2; noun
circumnavigating; 16; 2; verb
classicist; 10; 2; noun
clipboards; 10; 2; noun
cobbling; 8; 2; verb
cochlea; 7; 2; noun
compacting; 10; 2; verb
comparables; 11; 2; noun
compresses; 10; 2; verb
compulsions; 11; 2; noun
concurrent; 10; 2; adjective
condescension; 13; 2; noun
conflate; 8; 2; verb
contingents; 11; 2; noun
conurbation; 11; 2; noun
convalescing; 12; 2; verb
corbel; 6; 2; noun
corundum; 8; 2; noun
cosine; 6; 2; noun
costal; 6; 2; adjective
coterie; 7; 2; noun
couplets; 8; 2; noun
cowered; 7; 2; verb
crackdowns; 10; 2; noun
crocheting; 10; 2; verb
crooners; 8; 2; noun
cruelties; 9; 2; noun
cubits; 6; 2; noun
cupping; 7; 2; verb
custards; 8; 2; noun
custardy; 8; 2; adjective
daringly; 8; 2; adverb
deadliness; 10; 2; noun
debriefed; 9; 2; verb
debunked; 8; 2; verb
degenerating; 12; 2; verb
dengue; 6; 2; noun
despairs; 8; 2; verb
detente; 7; 2; noun
determinedly; 12; 2; adverb
detonates; 9; 2; verb
deviates; 8; 2; verb
disliking; 9; 2; verb
dislocations; 12; 2; noun
disparagingly; 13; 2; adverb
disproves; 9; 2; verb
disseminate; 11; 2; verb
dissidence; 10; 2; noun
distinguishable; 15; 2; adjective
divots; 6; 2; noun
doleful; 7; 2; adjective
donnas; 6; 2; noun
dossiers; 8; 2; noun
dowel; 5; 2; noun
dreadlock; 9; 2; noun
druggies; 8; 2; noun
dunlin; 6; 2; noun
duplicating; 11; 2; verb
dwarfing; 8; 2; verb
eatery; 6; 2; noun
educationalists; 15; 2; noun
embryology; 10; 2; name
emitter; 7; 2; noun
enchilada; 9; 2; noun
encircles; 9; 2; verb
ennobled; 8; 2; verb
entrancing; 10; 2; verb
envisioning; 11; 2; verb
episcopal; 9; 2; name
episodic; 8; 2; adjective
escrow; 6; 2; noun
exonerate; 9; 2; verb
expandable; 10; 2; adjective
extrapolated; 12; 2; verb
extravaganzas; 13; 2; noun
eyesores; 8; 2; noun
fanfares; 8; 2; noun
fascinations; 12; 2; noun
fencers; 7; 2; noun
fettuccine; 10; 2; noun
feudalism; 9; 2; noun
fiestas; 7; 2; noun
finessing; 9; 2; verb
fizzles; 7; 2; verb
flexion; 7; 2; noun
flinger; 7; 2; noun
floaters; 8; 2; noun
flugelhorn; 10; 2; noun
fortissimo; 10; 2; noun
framer; 6; 2; noun
frig; 4; 2; noun
funerary; 8; 2; adjective
gabardine; 9; 2; noun
galls; 5; 2; noun
gardened; 8; 2; verb
garnering; 9; 2; verb
gashed; 6; 2; verb
gators; 6; 2; noun
geishas; 7; 2; noun
gigot; 5; 2; name
gleamed; 7; 2; verb
gluttons; 8; 2; noun
gondolier; 9; 2; noun
grosser; 7; 2; adjective
grossest; 8; 2; adjective
grumpiest; 9; 2; adjective
gummed; 6; 2; verb
gunwales; 8; 2; noun
gurneys; 7; 2; name
gyro; 4; 2; noun
haberdasher; 11; 2; noun
hankered; 8; 2; verb
haranguing; 10; 2; verb
hawfinch; 8; 2; noun
heronry; 7; 2; noun
hijacks; 7; 2; verb
hillock; 7; 2; noun
hogweed; 7; 2; noun
homophone; 9; 2; noun
homos; 5; 2; noun
hoodlums; 8; 2; noun
humorously; 10; 2; adverb
idlers; 6; 2; name
illusory; 8; 2; adjective
impelled; 8; 2; verb
imperatives; 11; 2; noun
improvisations; 14; 2; noun
inadvertent; 11; 2; adjective
incapacitate; 12; 2; verb
inconveniences; 14; 2; noun
inconveniencing; 15; 2; verb
innately; 8; 2; adverb
insanitary; 10; 2; adjective
insolvencies; 12; 2; noun
interceptions; 13; 2; noun
interlacing; 11; 2; verb
internals; 9; 2; noun
internationalist; 16; 2; noun
intrusions; 10; 2; noun
irrigated; 9; 2; verb
ischemic; 8; 2; adjective
jackpots; 8; 2; noun
jazzed; 6; 2; verb
jiminy; 6; 2; name
journo; 6; 2; noun
kelpie; 6; 2; name
kingwood; 8; 2; noun
kinsman; 7; 2; noun
laminitis; 9; 2; noun
larkspur; 8; 2; noun
laughingly; 10; 2; adverb
lessens; 7; 2; verb
livings; 7; 2; noun
lockets; 7; 2; noun
loggerhead; 10; 2; noun
lonelier; 8; 2; adjective
loners; 6; 2; noun
lorgnette; 9; 2; noun
lorn; 4; 2; name
lyricism; 8; 2; noun
majorettes; 10; 2; noun
mammary; 7; 2; adjective
maraschino; 10; 2; noun
mastiffs; 8; 2; noun
matchless; 9; 2; adjective
matinees; 8; 2; noun
matronly; 8; 2; adverb
mechanistic; 11; 2; adjective
melded; 6; 2; verb
menorah; 7; 2; name
metallurgy; 10; 2; noun
metaphysics; 11; 2; noun
micron; 6; 2; noun
misanthrope; 11; 2; noun
miscalculations; 15; 2; noun
miscreant; 9; 2; adjective
missive; 7; 2; noun
mistral; 7; 2; name
mobster; 7; 2; noun
moccasin; 8; 2; noun
moccasins; 9; 2; noun
monoplane; 9; 2; noun
moonscape; 9; 2; noun
motherboard; 11; 2; noun
mourner; 7; 2; noun
mullahs; 7; 2; noun
municipalities; 14; 2; noun
myocardial; 10; 2; adjective
naira; 5; 2; name
nickelodeon; 11; 2; noun
nubile; 6; 2; adjective
obliteration; 12; 2; noun
ogee; 4; 2; noun
oho; 3; 2; name
oiliness; 8; 2; noun
oolong; 6; 2; name
oozy; 4; 2; adjective
orifices; 8; 2; noun
outflanked; 10; 2; verb
oxalic; 6; 2; adjective
pacified; 8; 2; verb
pallor; 6; 2; noun
parachutists; 12; 2; noun
participates; 12; 2; verb
pastille; 8; 2; noun
pastilles; 9; 2; noun
peaceably; 9; 2; adverb
peccary; 7; 2; adjective
peckers; 7; 2; noun
percussionists; 14; 2; noun
perihelion; 10; 2; noun
phalanges; 9; 2; noun
philately; 9; 2; adverb
piddling; 8; 2; verb
pidgin; 6; 2; noun
piebald; 7; 2; noun
pintail; 7; 2; noun
pitifully; 9; 2; adverb
placentas; 9; 2; noun
podge; 5; 2; noun
polity; 6; 2; noun
pomander; 8; 2; noun
poplars; 7; 2; noun
porches; 7; 2; noun
pornographer; 12; 2; noun
portmanteau; 11; 2; noun
pranced; 7; 2; verb
prefaced; 8; 2; verb
prefecture; 10; 2; noun
prequels; 8; 2; noun
procrastinate; 13; 2; verb
profiterole; 11; 2; noun
proxies; 7; 2; noun
publics; 7; 2; noun
pursuer; 7; 2; noun
purview; 7; 2; noun
pyramidal; 9; 2; adjective
quartering; 10; 2; verb
quivered; 8; 2; verb
racketeers; 10; 2; name
radiologists; 12; 2; noun
ransack; 7; 2; verb
reallocated; 11; 2; verb
reasserted; 10; 2; verb
reawakening; 11; 2; verb
receptionists; 13; 2; noun
recommit; 8; 2; verb
recouping; 9; 2; verb
redirecting; 11; 2; verb
reedy; 5; 2; adjective
reefer; 6; 2; noun
renditions; 10; 2; noun
renouncing; 10; 2; verb
repo; 4; 2; noun
reroute; 7; 2; verb
resettle; 8; 2; verb
restyle; 7; 2; verb
retinal; 7; 2; adjective
ridiculousness; 14; 2; noun
rive; 4; 2; name
roomier; 7; 2; noun
rudiments; 9; 2; noun
rusts; 5; 2; verb
sallow; 6; 2; noun
sault; 5; 2; name
sauropod; 8; 2; noun
scandalously; 12; 2; adverb
scruffiest; 10; 2; adjective
sculptured; 10; 2; verb
searcher; 8; 2; noun
secessionists; 13; 2; noun
secularist; 10; 2; noun
seduces; 7; 2; verb
seismometer; 11; 2; noun
seta; 4; 2; name
severest; 8; 2; adjective
shimmies; 8; 2; noun
shirtless; 9; 2; adjective
shunts; 6; 2; noun
shyster; 7; 2; noun
silicate; 8; 2; noun
skewing; 7; 2; verb
skit; 4; 2; noun
slaughters; 10; 2; noun
sleeker; 7; 2; adjective
sloop; 5; 2; noun
slumbers; 8; 2; noun
smugly; 6; 2; adverb
snitched; 8; 2; verb
snuffs; 6; 2; verb
soakers; 7; 2; noun
soc; 3; 2; name
sociologists; 12; 2; noun
sombreros; 9; 2; noun
souring; 7; 2; noun
sparred; 7; 2; verb
spicier; 7; 2; adjective
splattering; 11; 2; verb
sporadically; 12; 2; adverb
squarer; 7; 2; noun
stereos; 7; 2; noun
stewarding; 10; 2; verb
stiffed; 7; 2; verb
subset; 6; 2; noun
succulents; 10; 2; noun
succumbs; 8; 2; verb
supers; 6; 2; noun
suspender; 9; 2; noun
swabbed; 7; 2; verb
swashbuckler; 12; 2; noun
swathed; 7; 2; verb
sweepstakes; 11; 2; noun
swerves; 7; 2; verb
systemically; 12; 2; adverb
taupe; 5; 2; noun
telecommunication; 17; 2; noun
telephony; 9; 2; noun
televise; 8; 2; verb
tenser; 6; 2; noun
tensile; 7; 2; adjective
terrestrials; 12; 2; noun
thallium; 8; 2; noun
thudding; 8; 2; verb
toastmasters; 12; 2; name
tolled; 6; 2; verb
transitory; 10; 2; adjective
trenchermen; 11; 2; name
trippy; 6; 2; adjective
truanting; 9; 2; verb
tussled; 7; 2; verb
tussles; 7; 2; noun
twitters; 8; 2; noun
unassisted; 10; 2; adjective
unbuttoned; 10; 2; adjective
undecorated; 11; 2; adjective
underperform; 12; 2; verb
uneconomical; 12; 2; adjective
unedifying; 10; 2; adjective
unexceptional; 13; 2; adjective
unfreeze; 8; 2; verb
unimpeded; 9; 2; adjective
universalism; 12; 2; noun
unpleasantly; 12; 2; adverb
unscrewing; 10; 2; verb
untarnished; 11; 2; adjective
unvarnished; 11; 2; adjective
unwinds; 7; 2; verb
validates; 9; 2; verb
velocipede; 10; 2; noun
vicarious; 9; 2; adjective
vinaigrettes; 12; 2; noun
vindicates; 10; 2; verb
vinegars; 8; 2; noun
waiving; 7; 2; verb
weepers; 7; 2; noun
whirligig; 9; 2; noun
whish; 5; 2; adjective
whisperers; 10; 2; noun
wintered; 8; 2; verb
wised; 5; 2; verb
wisps; 5; 2; noun
wombs; 5; 2; noun
woodlanders; 11; 2; noun
worshiped; 9; 2; verb
wreaks; 6; 2; verb
yowl; 4; 2; noun
zaps; 4; 2; verb
zirconium; 9; 2; noun
zoologists; 10; 2; noun
applecart; 9; 1.97; noun
battledress; 11; 1.97; noun
beanpole; 8; 1.97; noun
bluecoat; 8; 1.97; name
breadbasket; 11; 1.97; noun
camerawoman; 11; 1.97; noun
candlewick; 10; 1.97; name
chalkboard; 10; 1.97; noun
cheesecloth; 11; 1.97; noun
childbearing; 12; 1.97; verb
counterterrorism; 16; 1.97; noun
dustbowl; 8; 1.97; noun
dustcart; 8; 1.97; noun
earlobe; 7; 1.97; noun
fireballs; 9; 1.97; noun
foldaway; 8; 1.97; noun
foursquare; 10; 1.97; noun
gundog; 6; 1.97; noun
haymaker; 8; 1.97; noun
headquartered; 13; 1.97; verb
headscarves; 11; 1.97; noun
hideouts; 8; 1.97; noun
highpoint; 9; 1.97; noun
hothead; 7; 1.97; noun
hypersensitive; 14; 1.97; adjective
interfaith; 10; 1.97; noun
jackboots; 9; 1.97; noun
landowning; 10; 1.97; noun
landside; 8; 1.97; noun
latecomers; 10; 1.97; noun
lowercase; 9; 1.97; noun
lynchpin; 8; 1.97; noun
mailroom; 8; 1.97; noun
manholes; 8; 1.97; noun
marketplaces; 12; 1.97; noun
mongo; 5; 1.97; name
nightshirt; 10; 1.97; noun
nurseryman; 10; 1.97; noun
nurserymen; 10; 1.97; noun
outflow; 7; 1.97; noun
outlooks; 8; 1.97; noun
overenthusiastic; 16; 1.97; adjective
overpay; 7; 1.97; verb
overreach; 9; 1.97; verb
overreached; 11; 1.97; verb
overstay; 8; 1.97; verb
parvovirus; 10; 1.97; noun
postmodernism; 13; 1.97; noun
prejudging; 10; 1.97; verb
psychobabble; 12; 1.97; adjective
psychodrama; 11; 1.97; noun
ramrod; 6; 1.97; noun
redstart; 8; 1.97; noun
schoolchild; 11; 1.97; noun
scrapbooks; 10; 1.97; noun
seaborne; 8; 1.97; adjective
semitone; 8; 1.97; noun
shitfaced; 9; 1.97; adjective
sourpuss; 8; 1.97; noun
spacewalk; 9; 1.97; noun
standalone; 10; 1.97; adjective
steelworker; 11; 1.97; noun
stepsister; 10; 1.97; noun
supercalifragilisticexpialidocious; 34; 1.97; name
sweatband; 9; 1.97; noun
toehold; 7; 1.97; noun
tripwire; 8; 1.97; noun
truckloads; 10; 1.97; noun
truelove; 8; 1.97; name
turbocharger; 12; 1.97; noun
typefaces; 9; 1.97; noun
undersell; 9; 1.97; verb
understate; 10; 1.97; verb
walmart; 7; 1.97; name
watercourse; 11; 1.97; noun
waxwings; 8; 1.97; noun
womenfolk; 9; 1.97; noun
woolsack; 8; 1.97; name
zookeepers; 10; 1.97; noun
horseless; 9; 1.97; adjective
a.m.; 4; 1.97; noun
abolitionists; 13; 1.97; noun
abridged; 8; 1.97; adjective
academicians; 12; 1.97; name
accentuates; 11; 1.97; verb
accentuating; 12; 1.97; verb
adulterated; 11; 1.97; verb
adulterers; 10; 1.97; noun
aerodynamically; 15; 1.97; adverb
afeard; 6; 1.97; verb
aforesaid; 9; 1.97; adjective
afterglow; 9; 1.97; noun
agitators; 9; 1.97; noun
aikido; 6; 1.97; name
alighting; 9; 1.97; verb
aligns; 6; 1.97; verb
ambiance; 8; 1.97; noun
ambled; 6; 1.97; verb
americium; 9; 1.97; noun
amyl; 4; 1.97; noun
analgesic; 9; 1.97; adjective
annotations; 11; 1.97; noun
announcers; 10; 1.97; noun
aquaculture; 11; 1.97; noun
aqueous; 7; 1.97; adjective
artsy; 5; 1.97; adjective
ashram; 6; 1.97; noun
asides; 6; 1.97; noun
askance; 7; 1.97; noun
assuredly; 9; 1.97; adverb
atoning; 7; 1.97; verb
attentively; 11; 1.97; adverb
autocrats; 9; 1.97; noun
avatars; 7; 1.97; noun
averagely; 9; 1.97; adverb
awakens; 7; 1.97; verb
bandanas; 8; 1.97; noun
barest; 6; 1.97; noun
barricading; 11; 1.97; verb
baser; 5; 1.97; noun
battlers; 8; 1.97; noun
besmirched; 10; 1.97; verb
bijouterie; 10; 1.97; noun
biros; 5; 1.97; noun
bleeder; 7; 1.97; noun
bloater; 7; 1.97; noun
blotto; 6; 1.97; adjective
bordelaise; 10; 1.97; noun
bourn; 5; 1.97; noun
bowline; 7; 1.97; noun
bozos; 5; 1.97; noun
bridgehead; 10; 1.97; noun
briquettes; 10; 1.97; noun
bromeliad; 9; 1.97; noun
bullfrogs; 9; 1.97; noun
burling; 7; 1.97; name
bursars; 7; 1.97; noun
bustled; 7; 1.97; verb
cadenza; 7; 1.97; noun
cadre; 5; 1.97; noun
carousing; 9; 1.97; noun
carters; 7; 1.97; name
cassia; 6; 1.97; name
cassock; 7; 1.97; noun
cay; 3; 1.97; name
centenaries; 11; 1.97; noun
chartist; 8; 1.97; name
chauvinist; 10; 1.97; noun
chinned; 7; 1.97; verb
chlorate; 8; 1.97; noun
clacking; 8; 1.97; verb
classing; 8; 1.97; verb
clubber; 7; 1.97; noun
clucky; 6; 1.97; name
colitis; 7; 1.97; noun
competences; 11; 1.97; noun
compilations; 12; 1.97; noun
completions; 11; 1.97; noun
complexions; 11; 1.97; noun
computation; 11; 1.97; noun
conductance; 11; 1.97; noun
confidences; 11; 1.97; noun
conquistador; 12; 1.97; noun
conscript; 9; 1.97; adjective
contortions; 11; 1.97; noun
contras; 7; 1.97; name
contravenes; 11; 1.97; verb
convalesce; 10; 1.97; verb
conversant; 10; 1.97; adjective
copperhead; 10; 1.97; noun
corms; 5; 1.97; noun
coronets; 8; 1.97; name
costermonger; 12; 1.97; noun
cottons; 7; 1.97; noun
crake; 5; 1.97; name
creasy; 6; 1.97; name
crimpers; 8; 1.97; noun
croaks; 6; 1.97; verb
cubit; 5; 1.97; noun
cuddy; 5; 1.97; name
culverts; 8; 1.97; noun
cuneiform; 9; 1.97; noun
cupful; 6; 1.97; adjective
cuticle; 7; 1.97; noun
dafter; 6; 1.97; noun
dallied; 7; 1.97; verb
daubed; 6; 1.97; verb
deacons; 7; 1.97; noun
deceives; 8; 1.97; verb
defecating; 10; 1.97; verb
depreciate; 10; 1.97; verb
desecrating; 11; 1.97; verb
destructor; 10; 1.97; name
deviations; 10; 1.97; noun
dieticians; 10; 1.97; noun
diffusing; 9; 1.97; verb
dilettante; 10; 1.97; noun
dilutes; 7; 1.97; verb
dinars; 6; 1.97; noun
dinks; 5; 1.97; noun
diodes; 6; 1.97; noun
dioxins; 7; 1.97; noun
disarmer; 8; 1.97; name
disbursed; 9; 1.97; verb
discernable; 11; 1.97; adjective
discloses; 9; 1.97; verb
disinclined; 11; 1.97; verb
dislocating; 11; 1.97; verb
dispelling; 10; 1.97; verb
dispersants; 11; 1.97; noun
displaces; 9; 1.97; verb
dissuaded; 9; 1.97; verb
dist; 4; 1.97; noun
distributional; 14; 1.97; adjective
divvying; 8; 1.97; verb
dockland; 8; 1.97; noun
doormen; 7; 1.97; noun
drogue; 6; 1.97; noun
drunkenly; 9; 1.97; adverb
editorially; 11; 1.97; adverb
educative; 9; 1.97; adjective
ejections; 9; 1.97; noun
eking; 5; 1.97; verb
embarrassments; 14; 1.97; noun
emeritus; 8; 1.97; name
empanadas; 9; 1.97; noun
engravers; 9; 1.97; noun
enhancers; 9; 1.97; noun
environ; 7; 1.97; noun
ergonomic; 9; 1.97; adjective
estrangement; 12; 1.97; noun
eunuchs; 7; 1.97; noun
exemplify; 9; 1.97; verb
experimentally; 14; 1.97; adverb
extinguishing; 13; 1.97; verb
extremis; 8; 1.97; noun
extruded; 8; 1.97; adjective
falsehoods; 10; 1.97; noun
fattiness; 9; 1.97; noun
feasibly; 8; 1.97; adverb
federated; 9; 1.97; name
feldspar; 8; 1.97; noun
fetlock; 7; 1.97; noun
fiefdom; 7; 1.97; noun
finessed; 8; 1.97; verb
frilled; 7; 1.97; adjective
fug; 3; 1.97; noun
furthered; 9; 1.97; verb
gamy; 4; 1.97; name
gapping; 7; 1.97; verb
garrulous; 9; 1.97; adjective
gazes; 5; 1.97; verb
geladas; 7; 1.97; name
gentlewoman; 11; 1.97; noun
geographers; 11; 1.97; noun
geometrically; 13; 1.97; adverb
gerbera; 7; 1.97; noun
glimmering; 10; 1.97; verb
glittered; 9; 1.97; verb
glycogen; 8; 1.97; noun
gobies; 6; 1.97; noun
goofs; 5; 1.97; noun
gored; 5; 1.97; verb
grabby; 6; 1.97; adjective
grandstands; 11; 1.97; noun
graven; 6; 1.97; noun
gristly; 7; 1.97; adjective
grottoes; 8; 1.97; noun
growly; 6; 1.97; adverb
guesser; 7; 1.97; noun
gushed; 6; 1.97; verb
habituated; 10; 1.97; verb
haunches; 8; 1.97; noun
helical; 7; 1.97; adjective
hemi; 4; 1.97; name
herbivorous; 11; 1.97; adjective
hiccupped; 9; 1.97; verb
hijacker; 8; 1.97; noun
hobgoblin; 9; 1.97; noun
hoists; 6; 1.97; noun
holistically; 12; 1.97; adverb
hones; 5; 1.97; verb
horticulturalists; 17; 1.97; noun
hovercrafts; 11; 1.97; noun
huddles; 7; 1.97; noun
humorist; 8; 1.97; noun
hydrants; 8; 1.97; noun
illegitimacy; 12; 1.97; noun
imbue; 5; 1.97; verb
immunology; 10; 1.97; noun
impatiens; 9; 1.97; noun
impeached; 9; 1.97; verb
imperator; 9; 1.97; name
inattention; 11; 1.97; noun
inconveniently; 14; 1.97; adverb
incumbency; 10; 1.97; noun
indent; 6; 1.97; noun
indignities; 11; 1.97; noun
inducements; 11; 1.97; noun
inexact; 7; 1.97; adjective
inexpensively; 13; 1.97; adverb
inferiors; 9; 1.97; noun
infidels; 8; 1.97; noun
infinitesimal; 13; 1.97; adjective
infinitum; 9; 1.97; noun
infusions; 9; 1.97; noun
ingle; 5; 1.97; name
